date_or_day,region,age_group,S0,E0,I0,R,S1,E1,I1,active_I,susceptible_total,population
day_4,Seoul,19-49,4150961.7688731547,91.14001605598202,269.79327132867536,265.29783946042295,0.0,0.0,0.0,269.79327132867536,4150961.7688731547,4151588.0
day_4,Seoul,50-64,2134469.96019442,48.39376165261149,140.79265634095734,136.85338758614762,0.0,0.0,0.0,140.79265634095734,2134469.96019442,2134796.0
day_4,Seoul,65+,1918507.1895375475,58.366486711304105,142.27568539578283,126.16829034550412,0.0,0.0,0.0,142.27568539578283,1918507.1895375475,1918834.0
day_4,Wonju,0-18,54777.4171842419,1.773516701704513,4.182458664734268,3.626840391663814,0.0,0.0,0.0,4.182458664734268,54777.4171842419,54787.0
day_4,Wonju,19-49,142158.55337725833,3.121284550114203,9.23964692968355,9.085691261869657,0.0,0.0,0.0,9.23964692968355,142158.55337725833,142180.0
day_4,Wonju,50-64,92199.91648352737,2.0904022384499106,6.081636845780597,5.911477388410423,0.0,0.0,0.0,6.081636845780597,92199.91648352737,92214.0
day_4,Wonju,65+,74475.3134113075,2.2657524632936568,5.523057885028652,4.897778344169381,0.0,0.0,0.0,5.523057885028652,74475.3134113075,74488.0
day_5,Seoul,0-18,1098701.0755788016,35.49995660909286,84.89949026358161,89.52497432580785,0.0,0.0,0.0,84.89949026358161,1098701.0755788016,1098911.0
day_5,Seoul,19-49,4150916.4886063626,90.85027482013976,261.4046250909313,319.25649372615806,0.0,0.0,0.0,261.4046250909313,4150916.4886063626,4151588.0
day_5,Seoul,50-64,2134446.213497263,47.94357798321016,136.8310058990716,165.0119188543391,0.0,0.0,0.0,136.8310058990716,2134446.213497263,2134796.0
day_5,Seoul,65+,1918478.0416649983,58.33111590503967,143.0037916722783,154.6234274246607,0.0,0.0,0.0,143.0037916722783,1918478.0416649983,1918834.0
day_5,Wonju,0-18,54776.53406666764,1.7698759251134715,4.23272528263967,4.463332124610668,0.0,0.0,0.0,4.23272528263967,54776.53406666764,54787.0
day_5,Wonju,19-49,142157.00265779087,3.111361742525384,8.952359818803941,10.933620647806368,0.0,0.0,0.0,8.952359818803941,142157.00265779087,142180.0
day_5,Wonju,50-64,92198.89072840527,2.0709562413194242,5.910510595849433,7.127804757566542,0.0,0.0,0.0,5.910510595849433,92198.89072840527,92214.0
day_5,Wonju,65+,74474.18190814962,2.264379389532703,5.55132253966975,6.002389921175111,0.0,0.0,0.0,5.55132253966975,74474.18190814962,74488.0
