date_or_day,source_region,source_age_group,target_region,target_age_group,flow_first,flow_reinfection,flow_total
2025-12-04,Region_A,0-18,Region_B,19-49,0.021254440885368774,4.159075859514859e-09,0.021254445044444632
2025-12-04,Region_A,0-18,Region_B,50-64,0.0015777855178137027,3.0873002134844545e-10,0.001577785826543724
2025-12-04,Region_A,0-18,Region_B,65+,0.0002290459134991546,4.481783182092269e-11,0.0002290459583169864
2025-12-04,Region_A,19-49,Region_A,0-18,18.13487758750806,3.549210846914885e-06,18.134881136718906
2025-12-04,Region_A,19-49,Region_A,19-49,34.84282602444226,6.818055453780035e-06,34.842832842497714
2025-12-04,Region_A,19-49,Region_A,50-64,4.016377927594664,7.858967073344225e-07,4.016378713491371
2025-12-04,Region_A,19-49,Region_A,65+,1.2432214410112472,2.432634077953671e-07,1.243221684274655
2025-12-04,Region_A,19-49,Region_B,0-18,0.02490704413455176,4.874604241488354e-09,0.024907049009156
2025-12-04,Region_A,19-49,Region_B,19-49,0.03287230794672875,6.43246383968128e-09,0.03287231437919259
2025-12-04,Region_A,19-49,Region_B,50-64,0.004779336561539885,9.351871100453577e-10,0.004779337496726995
2025-12-04,Region_A,19-49,Region_B,65+,0.0013295049614208754,2.6014666167035997e-10,0.001329505221567537
2025-12-04,Region_A,50-64,Region_A,0-18,3.078087255339869,6.02418219901749e-07,3.0780878577580886
2025-12-04,Region_A,50-64,Region_A,19-49,11.590567393513007,2.268045972341917e-06,11.590569661558979
2025-12-04,Region_A,50-64,Region_A,50-64,3.487309646286873,6.823723309608362e-07,3.487310328659204
2025-12-04,Region_A,50-64,Region_A,65+,1.3722840260212181,2.685173192971402e-07,1.3722842945385374
2025-12-04,Region_A,50-64,Region_B,0-18,0.00422754742891464,8.273812226274177e-10,0.004227548256295862
2025-12-04,Region_A,50-64,Region_B,19-49,0.010935068825060144,2.1397778006829964e-09,0.010935070964837946
2025-12-04,Region_A,50-64,Region_B,50-64,0.004149765483820186,8.119970502620122e-10,0.004149766295817236
2025-12-04,Region_A,50-64,Region_B,65+,0.001467524900141517,2.8715327491665395e-10,0.001467525187294792
2025-12-04,Region_A,65+,Region_A,0-18,0.6084008367419576,1.1907126687880589e-07,0.6084009558132244
2025-12-04,Region_A,65+,Region_A,19-49,4.356283520624933,8.524389667810924e-07,4.356284373063899
2025-12-04,Region_A,65+,Region_A,50-64,1.667707586231137,3.2632534199803507e-07,1.667707912556479
2025-12-04,Region_A,65+,Region_A,65+,2.817956733012038,5.513947357075916e-07,2.8179572844067735
2025-12-04,Region_A,65+,Region_B,0-18,0.0008355979476072336,1.6353643883156383e-10,0.0008355981111436724
2025-12-04,Region_A,65+,Region_B,19-49,0.004109916150107538,8.042297201197786e-10,0.0041099169543372584
2025-12-04,Region_A,65+,Region_B,50-64,0.00198450842637842,3.8831471193305845e-10,0.001984508814693132
2025-12-04,Region_A,65+,Region_B,65+,0.0030135318890264955,5.896632833393705e-10,0.003013532478689779
2025-12-04,Region_B,0-18,Region_A,0-18,0.08405953544735015,1.6451449068609755e-08,0.08405955189879921
2025-12-04,Region_B,0-18,Region_A,19-49,0.02398182915943987,4.692772078172939e-09,0.023981833852211948
2025-12-04,Region_B,0-18,Region_A,50-64,0.0014114463228307528,2.761819324996334e-10,0.0014114465990126854
2025-12-04,Region_B,0-18,Region_A,65+,0.0002279977289367419,4.4612731635034965e-11,0.00022799777354947355
2025-12-04,Region_B,0-18,Region_B,0-18,3.832620263149331,7.500892875861186e-07,3.8326210132386187
2025-12-04,Region_B,0-18,Region_B,19-49,0.7511045158039189,1.4697637432575893e-07,0.7511046627802932
2025-12-04,Region_B,0-18,Region_B,50-64,0.05575690434725518,1.091012059313619e-08,0.05575691525737577
2025-12-04,Region_B,0-18,Region_B,65+,0.00809418703994593,1.5838043470909935e-09,0.008094188623750276
2025-12-04,Region_B,19-49,Region_A,0-18,0.019304745143185077,3.778167816600899e-09,0.019304748921352893
2025-12-04,Region_B,19-49,Region_A,19-49,0.0370905109904644,7.257883174132461e-09,0.037090518248347575
2025-12-04,Region_B,19-49,Region_A,50-64,0.004275471500526574,8.365943233281056e-10,0.004275472337120897
2025-12-04,Region_B,19-49,Region_A,65+,0.0013234207377168907,2.5895615051667776e-10,0.0013234209966730413
2025-12-04,Region_B,19-49,Region_B,0-18,0.8801828015935951,1.722622240822739e-07,0.8801829738558191
2025-12-04,Region_B,19-49,Region_B,19-49,1.1616649469561722,2.2731497214099485e-07,1.1616651742711444
