date_or_day,source_region,source_age_group,target_region,target_age_group,flow_first,flow_reinfection,flow_total
2025-12-03,Seoul,50-64,Wonju,0-18,0.004714814729725887,9.905464560669495e-10,0.004714815720272343
2025-12-03,Seoul,50-64,Wonju,19-49,0.035681564862613736,7.496206539715922e-09,0.035681572358820274
2025-12-03,Seoul,50-64,Wonju,50-64,0.03699599193001709,7.77225705991039e-09,0.03699599970227415
2025-12-03,Seoul,50-64,Wonju,65+,0.01476404928013234,3.1016114018694584e-09,0.014764052381743742
2025-12-03,Seoul,65+,Seoul,0-18,0.6879825521738393,1.445398638031556e-07,0.6879826967137032
2025-12-03,Seoul,65+,Seoul,19-49,14.412854013902065,3.0279426065247217e-06,14.41285704184467
2025-12-03,Seoul,65+,Seoul,50-64,15.075179948836983,3.1670504742353496e-06,15.075183115887457
2025-12-03,Seoul,65+,Seoul,65+,28.74523123322459,6.038759099938759e-06,28.74523727198369
2025-12-03,Seoul,65+,Wonju,0-18,0.000944898122863481,1.9851585705917018e-10,0.0009448983213793381
2025-12-03,Seoul,65+,Wonju,19-49,0.013597742479438225,2.856698872154543e-09,0.013597745336137097
2025-12-03,Seoul,65+,Wonju,50-64,0.017938889218131582,3.768669282778415e-09,0.017938892986800865
2025-12-03,Seoul,65+,Wonju,65+,0.030740241666582284,6.4578681796732375e-09,0.030740248124450465
2025-12-03,Wonju,0-18,Seoul,0-18,0.04241905538007091,8.911918576889612e-09,0.04241906429198949
2025-12-03,Wonju,0-18,Seoul,19-49,0.035408093323656326,7.438753926674655e-09,0.03540810076241025
2025-12-03,Wonju,0-18,Seoul,50-64,0.005693683908457113,1.1961505191728356e-09,0.005693685104607632
2025-12-03,Wonju,0-18,Seoul,65+,0.001037882986572439,2.18037046875161e-10,0.001037883204609486
2025-12-03,Wonju,0-18,Wonju,0-18,1.9340593583834569,4.06331055002289e-07,1.934059764714512
2025-12-03,Wonju,0-18,Wonju,19-49,1.1089720727551888,2.329797960419615e-07,1.108972305734985
2025-12-03,Wonju,0-18,Wonju,50-64,0.22491977479572653,4.7251991807014445e-08,0.22491982204771835
2025-12-03,Wonju,0-18,Wonju,65+,0.03684606446771154,7.740571133209252e-09,0.036846072208282676
2025-12-03,Wonju,19-49,Seoul,0-18,0.01727500706897142,3.629346647030602e-09,0.017275010698318067
2025-12-03,Wonju,19-49,Seoul,19-49,0.09710983286445707,2.0401441668607902e-08,0.09710985326589874
2025-12-03,Wonju,19-49,Seoul,50-64,0.030583920495480487,6.42518498869795e-09,0.030583926920665475
2025-12-03,Wonju,19-49,Seoul,65+,0.010683067222274013,2.2442842390218534e-09,0.010683069466558252
2025-12-03,Wonju,19-49,Wonju,0-18,0.7876386871071503,1.6547685431969712e-07,0.7876388525840047
2025-12-03,Wonju,19-49,Wonju,19-49,3.0414541571674314,6.389677311236227e-07,3.0414547961351626
2025-12-03,Wonju,19-49,Wonju,50-64,1.2081683178787392,2.538165419636784e-07,1.2081685716952812
2025-12-03,Wonju,19-49,Wonju,65+,0.3792614280004203,7.967472520959047e-08,0.3792615076751455
2025-12-03,Wonju,50-64,Seoul,0-18,0.003654319487410796,7.677445297625944e-10,0.0036543202551553257
2025-12-03,Wonju,50-64,Seoul,19-49,0.04026025418837208,8.458126259303105e-09,0.04026026264649834
2025-12-03,Wonju,50-64,Seoul,50-64,0.03309566235685557,6.9528611610701696e-09,0.03309566930971673
2025-12-03,Wonju,50-64,Seoul,65+,0.014696484448707435,3.08741747393433e-09,0.01469648753612491
2025-12-03,Wonju,50-64,Wonju,0-18,0.16661546891660348,3.500463363294655e-08,0.1666155039212371
2025-12-03,Wonju,50-64,Wonju,19-49,1.2609404615159143,2.649062665889933e-07,1.2609407264221808
2025-12-03,Wonju,50-64,Wonju,50-64,1.307390618043023,2.746615357784461e-07,1.3073908927045588
2025-12-03,Wonju,50-64,Wonju,65+,0.5217424511737091,1.0960694486283846e-07,0.521742560780654
2025-12-03,Wonju,65+,Seoul,0-18,0.0007323637983540978,1.538640236354648e-10,0.0007323639522181214
2025-12-03,Wonju,65+,Seoul,19-49,0.015342616578562982,3.2232729471202066e-09,0.01534261980183593
2025-12-03,Wonju,65+,Seoul,50-64,0.0160476686702544,3.3713545606082073e-09,0.016047672041608962
2025-12-03,Wonju,65+,Seoul,65+,0.030599564863981903,6.428314988225208e-09,0.03059957129229689
2025-12-03,Wonju,65+,Wonju,0-18,0.033391480438611086,7.015294238978095e-09,0.03339148745390533
2025-12-03,Wonju,65+,Wonju,19-49,0.4805266737491798,1.0095205207888069e-07,0.48052677470123184
2025-12-03,Wonju,65+,Wonju,50-64,0.6339371980149403,1.3317990965431465e-07,0.63393733119485
2025-12-03,Wonju,65+,Wonju,65+,1.0863204756690612,2.2821272873651717e-07,1.08632070388179
2025-12-04,Seoul,0-18,Seoul,0-18,40.14560728530641,2.3574793478032962e-05,40.14563086009989
2025-12-04,Seoul,0-18,Seoul,19-49,33.5108230321802,1.967788196651649e-05,33.510842710062164
2025-12-04,Seoul,0-18,Seoul,50-64,5.388627244768033,3.164204790922477e-06,5.388630408972824
2025-12-04,Seoul,0-18,Seoul,65+,0.9822847590256375,5.767798853111918e-07,0.9822853358055228
2025-12-04,Seoul,0-18,Wonju,0-18,0.05513731248741823,3.2378405577150364e-08,0.055137344865823806
2025-12-04,Seoul,0-18,Wonju,19-49,0.03161563569755796,1.856500948829293e-08,0.03161565426256745
2025-12-04,Seoul,0-18,Wonju,50-64,0.0064122609156089675,3.765283028161706e-09,0.0064122646808919955
2025-12-04,Seoul,0-18,Wonju,65+,0.0010504584441452533,6.168102430289859e-10,0.0010504590609554964
2025-12-04,Seoul,19-49,Seoul,0-18,15.745453603112283,9.246237434479725e-06,15.745462849349718
2025-12-04,Seoul,19-49,Seoul,19-49,88.51271528293839,5.1975529285000224e-05,88.51276725846768
2025-12-04,Seoul,19-49,Seoul,50-64,27.876474575757268,1.6369080732441134e-05,27.876490944838
2025-12-04,Seoul,19-49,Seoul,65+,9.737441866471663,5.717650153239665e-06,9.737447584121815
2025-12-04,Seoul,19-49,Wonju,0-18,0.021625329750303745,1.2699090068177107e-08,0.021625342449393813
2025-12-04,Seoul,19-49,Wonju,19-49,0.08350692426443186,4.903607999971624e-08,0.08350697330051186
2025-12-04,Seoul,19-49,Wonju,50-64,0.03317194162217286,1.947858180522533e-08,0.03317196110075466
2025-12-04,Seoul,19-49,Wonju,65+,0.010413251288918454,6.114473251215585e-09,0.010413257403391704
2025-12-04,Seoul,50-64,Seoul,0-18,3.2756046453618395,1.923540537854922e-06,3.2756065689023774
2025-12-04,Seoul,50-64,Seoul,19-49,36.088347106886545,2.1191429230313023e-05,36.08836829831578
2025-12-04,Seoul,50-64,Seoul,50-64,29.666327877436824,1.7420083545397193e-05,29.66634529752037
2025-12-04,Seoul,50-64,Seoul,65+,13.173779737532502,7.73540574289882e-06,13.173787472938246
2025-12-04,Seoul,50-64,Wonju,0-18,0.0044988243827776995,2.641854561177401e-09,0.004498827024632261
2025-12-04,Seoul,50-64,Wonju,19-49,0.0340473892259433,1.9992958866237936e-08,0.03404740921890217
2025-12-04,Seoul,50-64,Wonju,50-64,0.03530179879167309,2.0729235070629166e-08,0.03530181952090816
2025-12-04,Seoul,50-64,Wonju,65+,0.014088081932908692,8.27226749357074e-09,0.014088090205176186
2025-12-04,Seoul,65+,Seoul,0-18,0.6327547462048206,3.7157396469335673e-07,0.6327551177787853
2025-12-04,Seoul,65+,Seoul,19-49,13.256030331512292,7.784070237772687e-06,13.25603811558253
2025-12-04,Seoul,65+,Seoul,50-64,13.865267178114356,8.141692278865027e-06,13.865275319806635
2025-12-04,Seoul,65+,Seoul,65+,26.438436446953435,1.55241728038285e-05,26.438451971126238
2025-12-04,Seoul,65+,Wonju,0-18,0.0008690464169952068,5.103320435006879e-10,0.0008690469273272503
2025-12-04,Seoul,65+,Wonju,19-49,0.012506342364507565,7.343846155174946e-09,0.01250634970835372
2025-12-04,Seoul,65+,Wonju,50-64,0.01649913916332243,9.688303312753801e-09,0.016499148851625744
2025-12-04,Seoul,65+,Wonju,65+,0.028273347988467566,1.660159975028801e-08,0.028273364590067317
2025-12-04,Wonju,0-18,Seoul,0-18,0.04273537075293423,2.5095585988964195e-08,0.04273539584852022
2025-12-04,Wonju,0-18,Seoul,19-49,0.035672581469214606,2.0947287594758882e-08,0.0356726024165022
2025-12-04,Wonju,0-18,Seoul,50-64,0.005736243607374955,3.3683253043671243e-09,0.00573624697570026
2025-12-04,Wonju,0-18,Seoul,65+,0.0010456512231484328,6.139875296052713e-10,0.0010456518371359624
2025-12-04,Wonju,0-18,Wonju,0-18,1.9484814783860214,1.144211074508652e-06,1.948482622597096
2025-12-04,Wonju,0-18,Wonju,19-49,1.1172557711830557,6.560634804653193e-07,1.1172564272465362
2025-12-04,Wonju,0-18,Wonju,50-64,0.22660102687256845,1.330602437855209e-07,0.22660115993281224
2025-12-04,Wonju,0-18,Wonju,65+,0.03712184598584274,2.1797278104459808e-08,0.03712186778312085
2025-12-04,Wonju,19-49,Seoul,0-18,0.01676118118278932,9.84270538054048e-09,0.0167611910254947
2025-12-04,Wonju,19-49,Seoul,19-49,0.09422260515535277,5.5328432281243595e-08,0.09422266048378505
2025-12-04,Wonju,19-49,Seoul,50-64,0.029674765356352214,1.7425038037514515e-08,0.02967478278139025
2025-12-04,Wonju,19-49,Seoul,65+,0.010365597047553398,6.086491540600026e-09,0.010365603134044938
2025-12-04,Wonju,19-49,Wonju,0-18,0.7642112497244434,4.4876945708671024e-07,0.7642116984939005
2025-12-04,Wonju,19-49,Wonju,19-49,2.951026952635003,1.7328717948286817e-06,2.951028685506798
2025-12-04,Wonju,19-49,Wonju,50-64,1.1722536144222697,6.883479473427209e-07,1.172254302770217
2025-12-04,Wonju,19-49,Wonju,65+,0.36799086409710213,2.1607759505505396e-07,0.36799108017469717
2025-12-04,Wonju,50-64,Seoul,0-18,0.0034869114811175634,2.0476267168990014e-09,0.0034869135287442805
2025-12-04,Wonju,50-64,Seoul,19-49,0.03841637971778428,2.2558472674380482e-08,0.03841640227625695
2025-12-04,Wonju,50-64,Seoul,50-64,0.03158008077223422,1.8543840265485622e-08,0.031580099316074486
2025-12-04,Wonju,50-64,Seoul,65+,0.014023610536015012,8.23441105269195e-09,0.014023618770426065
2025-12-04,Wonju,50-64,Wonju,0-18,0.1589826487526764,9.335973134741423e-08,0.15898274211240773
2025-12-04,Wonju,50-64,Wonju,19-49,1.2031908031297058,7.065253689665695e-07,1.2031915096550747
2025-12-04,Wonju,50-64,Wonju,50-64,1.2475200185896085,7.325444199959436e-07,1.2475207511340285
2025-12-04,Wonju,50-64,Wonju,65+,0.4978546373387572,2.923312593292499e-07,0.4978549296700165
2025-12-04,Wonju,65+,Seoul,0-18,0.000673573287422632,3.9554392664824e-10,0.0006735736829665586
2025-12-04,Wonju,65+,Seoul,19-49,0.014111167055048215,8.286214858178292e-09,0.014111175341263073
2025-12-04,Wonju,65+,Seoul,50-64,0.014759705320539022,8.666906832941268e-09,0.014759713987445855
